Sep=;
#X1;-32000
#Z1;-32000
#X2;32000
#Z2;32000
seed;structure;x;z;details
2791111690993685248;desert_pyramid;-10448;-7600;
2791111690993685248;desert_pyramid;-10480;352;
2791111690993685248;desert_pyramid;-10464;14560;
2791111690993685248;desert_pyramid;-10704;27312;
2791111690993685248;desert_pyramid;-10752;28400;
2791111690993685248;desert_pyramid;-9936;-24976;
2791111690993685248;desert_pyramid;-9968;-24576;
2791111690993685248;desert_pyramid;-10128;-23696;
2791111690993685248;desert_pyramid;-10032;-23504;
2791111690993685248;desert_pyramid;-10192;-22288;
2791111690993685248;desert_pyramid;-10112;-21888;
2791111690993685248;desert_pyramid;-9904;-20672;
2791111690993685248;desert_pyramid;-10064;-18656;
2791111690993685248;desert_pyramid;-9904;-14608;
2791111690993685248;desert_pyramid;-9936;-13600;
2791111690993685248;desert_pyramid;-9952;-12656;
2791111690993685248;desert_pyramid;-10000;-12192;
2791111690993685248;desert_pyramid;-10112;-7952;
2791111690993685248;desert_pyramid;-10192;-1712;
2791111690993685248;desert_pyramid;-10176;-368;
2791111690993685248;desert_pyramid;-10016;368;
2791111690993685248;desert_pyramid;-9440;-23248;
2791111690993685248;desert_pyramid;-9680;-20416;
2791111690993685248;desert_pyramid;-9536;-14736;
2791111690993685248;desert_pyramid;-9424;-13184;
2791111690993685248;desert_pyramid;-9568;-8512;
2791111690993685248;desert_pyramid;-9664;-8128;
2791111690993685248;desert_pyramid;-9664;-2288;
2791111690993685248;desert_pyramid;-9616;-2016;
2791111690993685248;desert_pyramid;-9440;-1280;
2791111690993685248;desert_pyramid;-9680;28320;
2791111690993685248;desert_pyramid;-9600;30752;
2791111690993685248;desert_pyramid;-8960;-20752;
2791111690993685248;desert_pyramid;-8976;-20464;
2791111690993685248;desert_pyramid;-8976;-9376;
2791111690993685248;desert_pyramid;-9168;-3536;
2791111690993685248;desert_pyramid;-9168;-2736;
2791111690993685248;desert_pyramid;-8944;160;
2791111690993685248;desert_pyramid;-8976;30880;
2791111690993685248;desert_pyramid;-9104;31440;
2791111690993685248;desert_pyramid;-8656;-26832;
2791111690993685248;desert_pyramid;-8528;-12192;
2791111690993685248;desert_pyramid;-8528;-9424;
2791111690993685248;desert_pyramid;-8464;-2240;
2791111690993685248;desert_pyramid;-8608;-1824;
2791111690993685248;desert_pyramid;-8704;48;
2791111690993685248;desert_pyramid;-8400;752;
2791111690993685248;desert_pyramid;-8032;-25536;
2791111690993685248;desert_pyramid;-8128;-12160;
2791111690993685248;desert_pyramid;-8096;-6448;
2791111690993685248;desert_pyramid;-8064;-5632;
2791111690993685248;desert_pyramid;-7824;-656;
2791111690993685248;desert_pyramid;-7984;-512;
2791111690993685248;desert_pyramid;-7568;-25888;
2791111690993685248;desert_pyramid;-7584;-25440;
2791111690993685248;desert_pyramid;-7360;-2944;
2791111690993685248;desert_pyramid;-6880;-18096;
2791111690993685248;desert_pyramid;-7024;-17776;
2791111690993685248;desert_pyramid;-7024;-17088;
2791111690993685248;desert_pyramid;-6848;-16368;
2791111690993685248;desert_pyramid;-6960;-7648;
2791111690993685248;desert_pyramid;-7072;-6640;
2791111690993685248;desert_pyramid;-6960;-3312;
2791111690993685248;desert_pyramid;-6880;-416;
2791111690993685248;desert_pyramid;-6320;-17552;
2791111690993685248;desert_pyramid;-6416;-16880;
2791111690993685248;desert_pyramid;-6400;-7328;
2791111690993685248;desert_pyramid;-6320;-5632;
2791111690993685248;desert_pyramid;-6320;-976;
2791111690993685248;desert_pyramid;-6352;12576;
2791111690993685248;desert_pyramid;-6448;13536;
2791111690993685248;desert_pyramid;-6512;14144;
2791111690993685248;desert_pyramid;-6416;19136;
2791111690993685248;desert_pyramid;-6368;19536;
2791111690993685248;desert_pyramid;-5856;-27056;
2791111690993685248;desert_pyramid;-6128;-19136;
2791111690993685248;desert_pyramid;-5904;-17248;
2791111690993685248;desert_pyramid;-5776;-16112;
2791111690993685248;desert_pyramid;-5984;-7488;
2791111690993685248;desert_pyramid;-5856;-6912;
2791111690993685248;desert_pyramid;-6080;11888;
2791111690993685248;desert_pyramid;-5968;12352;
2791111690993685248;desert_pyramid;-5936;13136;
2791111690993685248;desert_pyramid;-5968;18800;
2791111690993685248;desert_pyramid;-5872;19552;
2791111690993685248;desert_pyramid;-5504;-17680;
2791111690993685248;desert_pyramid;-5456;-16016;
2791111690993685248;desert_pyramid;-5568;-9008;
2791111690993685248;desert_pyramid;-5552;-8352;
2791111690993685248;desert_pyramid;-5440;12848;
2791111690993685248;desert_pyramid;-4960;-8512;
2791111690993685248;desert_pyramid;-5040;-6304;
2791111690993685248;desert_pyramid;-4864;-6032;
2791111690993685248;desert_pyramid;-4880;10752;
2791111690993685248;desert_pyramid;-4816;13888;
2791111690993685248;desert_pyramid;-5072;25840;
2791111690993685248;desert_pyramid;-4384;-21808;
2791111690993685248;desert_pyramid;-4368;-4576;
2791111690993685248;desert_pyramid;-4384;13920;
2791111690993685248;desert_pyramid;-4400;25344;
2791111690993685248;desert_pyramid;-4448;25680;
2791111690993685248;desert_pyramid;-3984;-28992;
2791111690993685248;desert_pyramid;-3728;-22384;
2791111690993685248;desert_pyramid;-3744;14192;
2791111690993685248;desert_pyramid;-3936;14384;
2791111690993685248;desert_pyramid;-3888;25760;
2791111690993685248;desert_pyramid;-3296;-28544;
2791111690993685248;desert_pyramid;-3504;-8048;
2791111690993685248;desert_pyramid;-3440;-3216;
2791111690993685248;desert_pyramid;-3456;-2912;
2791111690993685248;desert_pyramid;-3296;12480;
2791111690993685248;desert_pyramid;-3456;13904;
2791111690993685248;desert_pyramid;-3456;14512;
2791111690993685248;desert_pyramid;-3344;15040;
2791111690993685248;desert_pyramid;-3072;14912;
2791111690993685248;desert_pyramid;-2496;-400;
2791111690993685248;desert_pyramid;-2496;12640;
2791111690993685248;desert_pyramid;-2224;14544;
2791111690993685248;desert_pyramid;-1968;11872;
2791111690993685248;desert_pyramid;-1680;14576;
2791111690993685248;desert_pyramid;-1312;27360;
2791111690993685248;desert_pyramid;-1200;27712;
2791111690993685248;desert_pyramid;-880;-24864;
2791111690993685248;desert_pyramid;-832;-3472;
2791111690993685248;desert_pyramid;-272;-30032;
2791111690993685248;desert_pyramid;-400;-8496;
2791111690993685248;desert_pyramid;-176;20176;
2791111690993685248;desert_pyramid;-368;30912;
2791111690993685248;desert_pyramid;176;-29456;
2791111690993685248;desert_pyramid;272;-26784;
2791111690993685248;desert_pyramid;160;-24272;
2791111690993685248;desert_pyramid;112;-8352;
2791111690993685248;desert_pyramid;144;21520;
2791111690993685248;desert_pyramid;208;31296;
2791111690993685248;desert_pyramid;784;-29856;
2791111690993685248;desert_pyramid;608;-28560;
2791111690993685248;desert_pyramid;512;-9520;
2791111690993685248;desert_pyramid;816;-1520;
2791111690993685248;desert_pyramid;832;24192;
2791111690993685248;desert_pyramid;592;31904;
2791111690993685248;desert_pyramid;1328;-30416;
2791111690993685248;desert_pyramid;1312;-30208;
2791111690993685248;desert_pyramid;1120;-29040;
2791111690993685248;desert_pyramid;1344;-28048;
2791111690993685248;desert_pyramid;1216;-20800;
2791111690993685248;desert_pyramid;1056;21248;
2791111690993685248;desert_pyramid;1104;23856;
2791111690993685248;desert_pyramid;1872;-28032;
2791111690993685248;desert_pyramid;1744;8976;
2791111690993685248;desert_pyramid;2240;-28160;
2791111690993685248;desert_pyramid;2224;-27536;
2791111690993685248;desert_pyramid;2400;2608;
2791111690993685248;desert_pyramid;2368;27872;
2791111690993685248;desert_pyramid;2752;-27968;
2791111690993685248;desert_pyramid;2592;8880;
2791111690993685248;desert_pyramid;2752;9296;
2791111690993685248;desert_pyramid;2608;10368;
2791111690993685248;desert_pyramid;2640;20048;
2791111690993685248;desert_pyramid;2704;27856;
2791111690993685248;desert_pyramid;2672;28240;
2791111690993685248;desert_pyramid;3424;-8064;
2791111690993685248;desert_pyramid;3312;2368;
2791111690993685248;desert_pyramid;3184;2816;
2791111690993685248;desert_pyramid;3072;9248;
2791111690993685248;desert_pyramid;3376;19728;
2791111690993685248;desert_pyramid;3152;20544;
2791111690993685248;desert_pyramid;3680;-8688;
2791111690993685248;desert_pyramid;3712;-7888;
2791111690993685248;desert_pyramid;3872;1792;
2791111690993685248;desert_pyramid;3696;2128;
2791111690993685248;desert_pyramid;3904;8528;
2791111690993685248;desert_pyramid;4416;-23472;
2791111690993685248;desert_pyramid;4192;-9664;
2791111690993685248;desert_pyramid;4432;-9008;
2791111690993685248;desert_pyramid;4112;-8016;
2791111690993685248;desert_pyramid;4304;2240;
2791111690993685248;desert_pyramid;4192;8880;
2791111690993685248;desert_pyramid;4400;11024;
2791111690993685248;desert_pyramid;4368;30000;
2791111690993685248;desert_pyramid;4736;-8512;
2791111690993685248;desert_pyramid;4832;-400;
2791111690993685248;desert_pyramid;4976;112;
2791111690993685248;desert_pyramid;4944;1776;
2791111690993685248;desert_pyramid;4864;2048;
2791111690993685248;desert_pyramid;4960;9920;
2791111690993685248;desert_pyramid;4784;10336;
2791111690993685248;desert_pyramid;5472;-23216;
2791111690993685248;desert_pyramid;5408;-9040;
2791111690993685248;desert_pyramid;5296;1872;
2791111690993685248;desert_pyramid;5488;9744;
2791111690993685248;desert_pyramid;5312;10464;
2791111690993685248;desert_pyramid;5328;10752;
2791111690993685248;desert_pyramid;5472;11488;
2791111690993685248;desert_pyramid;5424;11888;
2791111690993685248;desert_pyramid;5920;-16864;
2791111690993685248;desert_pyramid;5744;-9200;
2791111690993685248;desert_pyramid;5728;9552;
2791111690993685248;desert_pyramid;5936;12048;
2791111690993685248;desert_pyramid;5872;17696;
2791111690993685248;desert_pyramid;5840;30016;
2791111690993685248;desert_pyramid;6384;10928;
2791111690993685248;desert_pyramid;6192;11392;
2791111690993685248;desert_pyramid;6480;12128;
2791111690993685248;desert_pyramid;6224;12624;
2791111690993685248;desert_pyramid;6320;16464;
2791111690993685248;desert_pyramid;6256;17104;
2791111690993685248;desert_pyramid;6512;29840;
2791111690993685248;desert_pyramid;6896;-28816;
2791111690993685248;desert_pyramid;6768;29872;
2791111690993685248;desert_pyramid;7344;-25472;
2791111690993685248;desert_pyramid;7520;11808;
2791111690993685248;desert_pyramid;7200;12400;
2791111690993685248;desert_pyramid;7472;13120;
2791111690993685248;desert_pyramid;8000;-18912;
2791111690993685248;desert_pyramid;7712;13024;
2791111690993685248;desert_pyramid;7792;20128;
2791111690993685248;desert_pyramid;7920;21040;
2791111690993685248;desert_pyramid;8480;-19168;
2791111690993685248;desert_pyramid;8304;-18576;
2791111690993685248;desert_pyramid;8320;-17744;
2791111690993685248;desert_pyramid;8448;-5264;
2791111690993685248;desert_pyramid;8400;1232;
2791111690993685248;desert_pyramid;8464;1808;
2791111690993685248;desert_pyramid;8496;12928;
2791111690993685248;desert_pyramid;8480;13856;
2791111690993685248;desert_pyramid;8288;20720;
2791111690993685248;desert_pyramid;8496;20992;
2791111690993685248;desert_pyramid;8352;26288;
2791111690993685248;desert_pyramid;9072;-12624;
2791111690993685248;desert_pyramid;8752;-5008;
2791111690993685248;desert_pyramid;8960;880;
2791111690993685248;desert_pyramid;9040;1232;
2791111690993685248;desert_pyramid;8768;1616;
2791111690993685248;desert_pyramid;9024;4384;
2791111690993685248;desert_pyramid;8992;5392;
2791111690993685248;desert_pyramid;9072;13488;
2791111690993685248;desert_pyramid;8768;25936;
2791111690993685248;desert_pyramid;8896;30032;
2791111690993685248;desert_pyramid;9344;-6064;
2791111690993685248;desert_pyramid;9328;864;
2791111690993685248;desert_pyramid;9360;5168;
2791111690993685248;desert_pyramid;10000;-6576;
2791111690993685248;desert_pyramid;9920;-5984;
2791111690993685248;desert_pyramid;10096;25360;
2791111690993685248;desert_pyramid;9744;25888;
2791111690993685248;desert_pyramid;10320;-6384;
2791111690993685248;desert_pyramid;10240;25280;
2791111690993685248;desert_pyramid;11056;-6656;
2791111690993685248;desert_pyramid;10992;25296;
2791111690993685248;desert_pyramid;11584;-3488;
2791111690993685248;desert_pyramid;11632;10608;
2791111690993685248;desert_pyramid;11568;22640;
2791111690993685248;desert_pyramid;12144;-12064;
2791111690993685248;desert_pyramid;11968;-11712;
2791111690993685248;desert_pyramid;12032;-10592;
2791111690993685248;desert_pyramid;11776;22592;
2791111690993685248;desert_pyramid;12592;-16336;
2791111690993685248;desert_pyramid;12464;-11584;
2791111690993685248;desert_pyramid;12608;-4032;
2791111690993685248;desert_pyramid;12656;14000;
2791111690993685248;desert_pyramid;12336;23264;
2791111690993685248;desert_pyramid;12848;-17792;
2791111690993685248;desert_pyramid;12800;-16784;
2791111690993685248;desert_pyramid;13104;-3728;
2791111690993685248;desert_pyramid;12832;15088;
2791111690993685248;desert_pyramid;13056;29888;
2791111690993685248;desert_pyramid;13648;-17648;
2791111690993685248;desert_pyramid;13584;-12144;
2791111690993685248;desert_pyramid;13648;28704;
2791111690993685248;desert_pyramid;13488;29376;
2791111690993685248;desert_pyramid;13520;29984;
2791111690993685248;desert_pyramid;13952;-17824;
2791111690993685248;desert_pyramid;13936;15056;
2791111690993685248;desert_pyramid;13856;18640;
2791111690993685248;desert_pyramid;14144;19744;
2791111690993685248;desert_pyramid;14160;28672;
2791111690993685248;desert_pyramid;14176;30016;
2791111690993685248;desert_pyramid;14480;-19200;
2791111690993685248;desert_pyramid;14560;-17664;
2791111690993685248;desert_pyramid;14464;-9456;
2791111690993685248;desert_pyramid;14624;20496;
2791111690993685248;desert_pyramid;14576;28480;
2791111690993685248;desert_pyramid;14672;29360;
2791111690993685248;desert_pyramid;14368;30768;
2791111690993685248;desert_pyramid;14624;31328;
2791111690993685248;desert_pyramid;14560;31840;
2791111690993685248;desert_pyramid;15104;-24064;
2791111690993685248;desert_pyramid;14928;-23472;
2791111690993685248;desert_pyramid;14960;-22880;
2791111690993685248;desert_pyramid;14960;-22352;
2791111690993685248;desert_pyramid;15200;-19664;
2791111690993685248;desert_pyramid;15056;-19360;
2791111690993685248;desert_pyramid;15040;-18704;
2791111690993685248;desert_pyramid;15184;30208;
2791111690993685248;desert_pyramid;15168;30800;
2791111690993685248;desert_pyramid;14944;31408;
2791111690993685248;desert_pyramid;15712;-23184;
2791111690993685248;desert_pyramid;15520;-22976;
2791111690993685248;desert_pyramid;15440;-13456;
2791111690993685248;desert_pyramid;15552;-13296;
2791111690993685248;desert_pyramid;15504;-12496;
2791111690993685248;desert_pyramid;15616;-12176;
2791111690993685248;desert_pyramid;15648;27728;
2791111690993685248;desert_pyramid;15696;28448;
2791111690993685248;desert_pyramid;15552;30000;
2791111690993685248;desert_pyramid;15584;30864;
2791111690993685248;desert_pyramid;15520;31344;
2791111690993685248;desert_pyramid;16224;-23024;
2791111690993685248;desert_pyramid;16160;-9440;
2791111690993685248;desert_pyramid;15872;29952;
2791111690993685248;desert_pyramid;16224;30912;
2791111690993685248;desert_pyramid;15920;31312;
2791111690993685248;desert_pyramid;16544;-8960;
2791111690993685248;desert_pyramid;16656;-8144;
